orthogroup	kept	collapsed
ORTHOMCL4670	cladeA_26087.p1	cladeA_26088.p1
ORTHOMCL4679	cladeB_15625.p1	cladeB_20915.p1
ORTHOMCL467	cladeA_42314.p1	cladeA_39704.p1
ORTHOMCL468	cladeC_26516.p1	cladeC_2551.p1
ORTHOMCL468	cladeA_36141.p1	cladeA_1454.p1
ORTHOMCL4694	cladeA_38528.p1	cladeA_42778.p1
ORTHOMCL4695	cladeA_41210.p1	cladeA_55435.p1
ORTHOMCL470	cladeA_24862.p1	cladeA_24863.p1
ORTHOMCL470	cladeA_45613.p1	cladeA_26780.p2
ORTHOMCL4713	cladeA_28571.p1	cladeA_28572.p1
ORTHOMCL4724	cladeA_40357.p1	cladeA_45862.p1
ORTHOMCL4725	cladeA_24293.p1	cladeA_24294.p1
ORTHOMCL4726	cladeB_9088.p1	cladeB_19439.p1
ORTHOMCL472	cladeA_24993.p1	cladeA_24991.p1
ORTHOMCL472	cladeA_24993.p1	cladeA_24992.p1
ORTHOMCL4730	cladeA_24691.p1	cladeA_24690.p1
ORTHOMCL4732	cladeA_26129.p1	cladeA_26128.p1
ORTHOMCL4733	cladeA_44669.p1	cladeA_11736.p1
ORTHOMCL4736	cladeA_11109.p1	cladeA_11108.p1
ORTHOMCL4739	cladeA_40475.p1	cladeA_35364.p1
ORTHOMCL4746	cladeD_6593.p1	cladeD_5592.p1
ORTHOMCL4751	cladeA_24524.p1	cladeA_24525.p1
ORTHOMCL4759	cladeA_47092.p1	cladeA_2684.p1
ORTHOMCL475	cladeB_36547.p1	cladeB_13091.p1
ORTHOMCL476	cladeA_26440.p1	cladeA_24570.p1
ORTHOMCL4774	cladeB_24384.p1	cladeB_22213.p1
ORTHOMCL4777	cladeB_24712.p1	cladeB_10053.p1
ORTHOMCL4778	cladeB_27504.p1	cladeB_31220.p1
ORTHOMCL477	cladeB_34716.p1	cladeB_15173.p1
ORTHOMCL477	cladeB_34716.p1	cladeB_30356.p1
ORTHOMCL477	cladeA_49791.p1	cladeA_40223.p1
ORTHOMCL4785	cladeA_22574.p2	cladeA_24965.p1
ORTHOMCL4791	cladeA_26679.p1	cladeA_2984.p1
ORTHOMCL4793	cladeA_24387.p2	cladeA_24388.p1
ORTHOMCL4794	cladeA_46391.p1	cladeA_44795.p1
ORTHOMCL4795	cladeB_26695.p1	cladeB_12763.p1
ORTHOMCL4807	cladeA_20842.p1	cladeA_20841.p1
ORTHOMCL4811	cladeA_26623.p1	cladeA_26624.p1
ORTHOMCL4812	cladeA_25246.p1	cladeA_25245.p1
ORTHOMCL4815	cladeA_25624.p1	cladeA_25623.p1
ORTHOMCL4816	cladeA_26276.p1	cladeA_26277.p1
ORTHOMCL4818	cladeA_23271.p1	cladeA_23270.p1
ORTHOMCL4821	cladeB_32675.p1	cladeB_35717.p1
ORTHOMCL4824	cladeB_28614.p1	cladeB_6219.p1
ORTHOMCL4828	cladeA_25316.p1	cladeA_25311.p1
ORTHOMCL4829	cladeA_18452.p1	cladeA_18453.p1
ORTHOMCL4833	cladeA_35066.p1	cladeA_40755.p1
ORTHOMCL4836	cladeA_19152.p2	cladeA_19150.p3
ORTHOMCL4837	cladeA_2442.p1	cladeA_44469.p1
ORTHOMCL4843	cladeA_19926.p1	cladeA_19929.p1
ORTHOMCL4846	cladeA_10898.p1	cladeA_10899.p1
ORTHOMCL4849	cladeA_20380.p1	cladeA_20383.p1
ORTHOMCL484	cladeA_29456.p1	cladeA_29455.p1
ORTHOMCL484	cladeA_29456.p1	cladeA_29457.p1
ORTHOMCL4857	cladeA_17418.p1	cladeA_17416.p1
ORTHOMCL4859	cladeA_19255.p1	cladeA_19254.p1
ORTHOMCL485	cladeA_38198.p1	cladeA_42039.p1
ORTHOMCL485	cladeA_38198.p1	cladeA_20367.p1
ORTHOMCL485	cladeA_38198.p1	cladeA_20368.p1
ORTHOMCL4867	cladeA_25713.p1	cladeA_25714.p1
ORTHOMCL4868	cladeA_22566.p1	cladeA_22567.p1
ORTHOMCL4876	cladeA_20997.p2	cladeA_20998.p2
ORTHOMCL4877	cladeA_19203.p1	cladeA_19205.p1
ORTHOMCL4879	cladeA_16917.p1	cladeA_16918.p1
ORTHOMCL4882	cladeA_24806.p1	cladeA_24807.p1
ORTHOMCL488	cladeA_30111.p1	cladeA_56066.p1
ORTHOMCL488	cladeA_30111.p1	cladeA_30115.p1
ORTHOMCL488	cladeB_20344.p1	cladeB_5797.p1
ORTHOMCL4897	cladeA_15917.p1	cladeA_15918.p1
ORTHOMCL489	cladeA_26892.p1	cladeA_26894.p1
ORTHOMCL489	cladeA_26892.p1	cladeA_26893.p1
ORTHOMCL4902	cladeA_1793.p1	cladeA_1792.p1
ORTHOMCL4912	cladeB_40459.p1	cladeB_38335.p1
ORTHOMCL4915	cladeA_32926.p1	cladeA_21025.p1
ORTHOMCL4916	cladeB_29140.p1	cladeB_15859.p1
ORTHOMCL491	cladeA_46631.p1	cladeA_21572.p1
ORTHOMCL491	cladeA_46631.p1	cladeA_21573.p1
ORTHOMCL492	cladeA_27096.p1	cladeA_27097.p1
ORTHOMCL4934	cladeB_14455.p1	cladeB_9063.p1
ORTHOMCL4936	cladeA_33542.p1	cladeA_34181.p1
ORTHOMCL4955	cladeB_5164.p1	cladeB_34940.p1
ORTHOMCL4973	cladeB_26638.p1	cladeB_15628.p1
ORTHOMCL4977	cladeA_17895.p1	cladeA_21149.p1
ORTHOMCL497	cladeA_24882.p1	cladeA_47283.p1
ORTHOMCL497	cladeA_24882.p1	cladeA_24883.p1
ORTHOMCL4981	cladeA_31500.p1	cladeA_16830.p1
ORTHOMCL4990	cladeA_32402.p1	cladeA_18127.p1
ORTHOMCL499	cladeD_10798.p1	cladeD_17528.p2
ORTHOMCL49	cladeA_54192.p1	cladeA_7416.p1
ORTHOMCL49	cladeA_54192.p1	cladeA_49308.p1
ORTHOMCL49	cladeA_32981.p1	cladeA_2589.p1
ORTHOMCL49	cladeA_49456.p1	cladeA_8963.p1
ORTHOMCL49	cladeA_49456.p1	cladeA_16993.p1
ORTHOMCL49	cladeA_49456.p1	cladeA_40481.p1
ORTHOMCL49	cladeA_42481.p1	cladeA_18671.p1
ORTHOMCL49	cladeA_42481.p1	cladeA_12887.p1
ORTHOMCL49	cladeA_42481.p1	cladeA_9500.p1
ORTHOMCL4	cladeA_7066.p1	cladeA_49748.p1
ORTHOMCL4	cladeA_9178.p1	cladeA_38368.p1
ORTHOMCL4	cladeA_9178.p1	cladeA_18462.p1
ORTHOMCL4	cladeA_9178.p1	cladeA_37702.p1
ORTHOMCL4	cladeA_9178.p1	cladeA_41697.p1
ORTHOMCL4	cladeA_9178.p1	cladeA_13074.p1
ORTHOMCL4	cladeA_54685.p1	cladeA_34938.p1
ORTHOMCL4	cladeA_54685.p1	cladeA_37825.p1
ORTHOMCL4	cladeA_37470.p1	cladeA_2655.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_56417.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_111.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_36945.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_29099.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_44926.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_46822.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_14418.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30535.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_35413.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_42429.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_27717.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_27718.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30536.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30533.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30530.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30529.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30457.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30447.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30453.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_26282.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_26283.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_5988.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30534.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_30531.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_27716.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_33832.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_54239.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_55828.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_10720.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_35421.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_32379.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_42634.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_49954.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_45342.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_46125.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_54763.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_27389.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_27390.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_40658.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_50298.p1
ORTHOMCL4	cladeA_29098.p1	cladeA_20780.p1
ORTHOMCL5003	cladeA_23094.p1	cladeA_39004.p1
ORTHOMCL5006	cladeC_8589.p1	cladeC_19088.p1
ORTHOMCL5010	cladeA_35112.p1	cladeA_36805.p1
ORTHOMCL501	cladeD_8196.p1	cladeD_17927.p1
ORTHOMCL501	cladeB_16484.p1	cladeB_36752.p1
ORTHOMCL5020	cladeB_8212.p1	cladeB_29448.p1
ORTHOMCL5024	cladeB_18925.p1	cladeB_11236.p1
ORTHOMCL5031	cladeD_5855.p1	cladeD_8320.p1
ORTHOMCL5037	cladeB_27173.p1	cladeB_7683.p1
ORTHOMCL503	cladeA_26383.p1	cladeA_26381.p1
ORTHOMCL5040	cladeB_27726.p1	cladeB_27179.p1
ORTHOMCL504	cladeA_24587.p1	cladeA_24586.p1
ORTHOMCL504	cladeC_12108.p1	cladeC_26688.p1
ORTHOMCL5053	cladeA_33471.p1	cladeA_31828.p1
ORTHOMCL505	cladeA_43661.p1	cladeA_34419.p2
ORTHOMCL505	cladeB_18188.p1	cladeB_14930.p1
ORTHOMCL5067	cladeA_31897.p1	cladeA_28407.p1
ORTHOMCL5069	cladeB_31014.p1	cladeB_14414.p1
ORTHOMCL507	cladeA_15910.p1	cladeA_15909.p1
ORTHOMCL5082	cladeA_42380.p1	cladeA_35338.p1
ORTHOMCL5090	cladeA_23009.p1	cladeA_28233.p1
ORTHOMCL5096	cladeA_44503.p1	cladeA_20924.p1
ORTHOMCL509	cladeA_30124.p1	cladeA_30125.p1
ORTHOMCL5101	cladeA_47804.p1	cladeA_1389.p1
ORTHOMCL5113	cladeB_12397.p1	cladeB_27570.p1
ORTHOMCL5121	cladeA_20989.p1	cladeA_20990.p1
ORTHOMCL5133	cladeA_37201.p1	cladeA_36512.p1
ORTHOMCL5139	cladeA_3958.p1	cladeA_41679.p1
ORTHOMCL5140	cladeB_10779.p1	cladeB_29572.p1
ORTHOMCL5149	cladeA_37608.p1	cladeA_33222.p1
ORTHOMCL514	cladeA_13660.p1	cladeA_16226.p2
ORTHOMCL5151	cladeA_42405.p1	cladeA_43288.p1
ORTHOMCL515	cladeD_14210.p1	cladeD_22650.p1
ORTHOMCL5169	cladeB_7369.p1	cladeB_12007.p1
ORTHOMCL5172	cladeA_17345.p1	cladeA_43189.p1
ORTHOMCL5177	cladeB_8935.p1	cladeB_29460.p1
ORTHOMCL5187	cladeB_12219.p1	cladeB_23984.p1
ORTHOMCL51	cladeD_17327.p1	cladeD_6504.p1
ORTHOMCL51	cladeC_20800.p1	cladeC_7612.p1
ORTHOMCL5203	cladeB_26696.p1	cladeB_20007.p1
ORTHOMCL520	cladeA_11660.p1	cladeA_11661.p1
ORTHOMCL5210	cladeB_29984.p1	cladeB_13294.p1
ORTHOMCL521	cladeA_22011.p1	cladeA_22013.p1
ORTHOMCL522	cladeD_12901.p1	cladeD_6048.p1
ORTHOMCL5254	cladeA_35612.p1	cladeA_31586.p1
ORTHOMCL5264	cladeB_9227.p1	cladeB_2556.p1
ORTHOMCL526	cladeA_10945.p2	cladeA_10944.p1
ORTHOMCL526	cladeD_19881.p1	cladeD_8232.p1
ORTHOMCL5272	cladeA_38338.p1	cladeA_43844.p1
ORTHOMCL527	cladeA_25659.p1	cladeA_25660.p1
ORTHOMCL5288	cladeB_21223.p1	cladeB_32213.p1
ORTHOMCL528	cladeA_26539.p2	cladeA_26540.p1
ORTHOMCL529	cladeA_29163.p1	cladeA_29161.p1
ORTHOMCL529	cladeA_29163.p1	cladeA_29151.p1
ORTHOMCL52	cladeB_22348.p1	cladeB_23330.p1
ORTHOMCL52	cladeB_22348.p1	cladeB_31606.p1
ORTHOMCL52	cladeA_23203.p1	cladeA_23200.p1
ORTHOMCL52	cladeA_23203.p1	cladeA_23202.p1
ORTHOMCL52	cladeA_23203.p1	cladeA_23201.p1
ORTHOMCL52	cladeA_23203.p1	cladeA_23198.p1
ORTHOMCL52	cladeA_23203.p1	cladeA_23199.p1
ORTHOMCL5300	cladeB_6162.p1	cladeB_24513.p1
ORTHOMCL5307	cladeA_3512.p1	cladeA_45001.p1
ORTHOMCL531	cladeA_30261.p2	cladeA_30259.p2
ORTHOMCL531	cladeD_11011.p1	cladeD_7151.p1
ORTHOMCL531	cladeB_25996.p1	cladeB_29469.p1
ORTHOMCL532	cladeB_31587.p1	cladeB_25664.p2
ORTHOMCL5335	cladeB_19392.p1	cladeB_21453.p1
ORTHOMCL5337	cladeA_23470.p1	cladeA_23467.p1
ORTHOMCL533	cladeD_10747.p1	cladeD_11281.p1
ORTHOMCL5344	cladeB_35165.p1	cladeB_12404.p1
ORTHOMCL5345	cladeB_17998.p1	cladeB_11125.p1
ORTHOMCL534	cladeA_28159.p1	cladeA_28811.p1
ORTHOMCL534	cladeA_28815.p1	cladeA_28818.p2
ORTHOMCL5351	cladeB_11907.p1	cladeB_16237.p1
ORTHOMCL5354	cladeB_26982.p1	cladeB_8837.p1
ORTHOMCL5356	cladeA_48200.p2	cladeA_15099.p1
ORTHOMCL5367	cladeB_31766.p1	cladeB_33479.p1
ORTHOMCL536	cladeB_13340.p1	cladeB_12674.p1
ORTHOMCL536	cladeB_13340.p1	cladeB_7353.p1
ORTHOMCL537	cladeB_3767.p1	cladeB_4013.p1
ORTHOMCL5389	cladeB_24230.p1	cladeB_25420.p1
ORTHOMCL539	cladeD_730.p1	cladeD_250.p1
ORTHOMCL539	cladeC_1725.p1	cladeC_2514.p2
ORTHOMCL540	cladeA_29599.p1	cladeA_29601.p1
ORTHOMCL5411	cladeB_27547.p1	cladeB_8835.p1
ORTHOMCL542	cladeD_7304.p1	cladeD_19455.p1
ORTHOMCL5445	cladeA_13127.p1	cladeA_40703.p1
ORTHOMCL544	cladeB_31998.p1	cladeB_20111.p1
ORTHOMCL544	cladeD_7526.p2	cladeD_10367.p1
ORTHOMCL5451	cladeD_7909.p1	cladeD_114.p1
ORTHOMCL5463	cladeB_6771.p2	cladeB_18176.p4
ORTHOMCL546	cladeB_10199.p2	cladeB_31376.p2
ORTHOMCL5474	cladeB_35690.p1	cladeB_23059.p1
ORTHOMCL547	cladeB_31563.p1	cladeB_25261.p1
ORTHOMCL547	cladeD_17754.p1	cladeD_14230.p1
ORTHOMCL5485	cladeB_4409.p1	cladeB_31009.p1
ORTHOMCL548	cladeD_11036.p1	cladeD_1735.p1
ORTHOMCL5506	cladeA_40293.p1	cladeA_2675.p1
ORTHOMCL5507	cladeA_34943.p1	cladeA_32613.p1
ORTHOMCL5530	cladeA_34228.p1	cladeA_2709.p1
ORTHOMCL553	cladeB_32028.p1	cladeB_22245.p1
ORTHOMCL553	cladeB_32028.p1	cladeB_29593.p1
ORTHOMCL5555	cladeB_29018.p1	cladeB_28636.p1
ORTHOMCL555	cladeD_9712.p1	cladeD_23205.p2
ORTHOMCL5564	cladeB_11126.p1	cladeB_10551.p1
ORTHOMCL5567	cladeB_31040.p1	cladeB_31208.p1
ORTHOMCL5569	cladeB_24725.p1	cladeB_10141.p1
ORTHOMCL5574	cladeA_2174.p1	cladeA_2175.p1
ORTHOMCL557	cladeC_11968.p1	cladeC_21400.p1
ORTHOMCL557	cladeC_11968.p1	cladeC_13846.p1
ORTHOMCL5588	cladeA_46687.p1	cladeA_43659.p1
ORTHOMCL559	cladeA_7690.p1	cladeA_32653.p1
ORTHOMCL5601	cladeA_31275.p1	cladeA_45417.p1
ORTHOMCL5615	cladeB_5744.p1	cladeB_37539.p1
ORTHOMCL5622	cladeB_33352.p1	cladeB_29941.p1
ORTHOMCL563	cladeB_33229.p1	cladeB_14628.p1
ORTHOMCL5643	cladeB_26923.p1	cladeB_17759.p1
ORTHOMCL564	cladeA_28657.p1	cladeA_28656.p1
ORTHOMCL564	cladeA_28657.p1	cladeA_47509.p1
ORTHOMCL5651	cladeA_35410.p1	cladeA_46117.p1
ORTHOMCL5656	cladeB_9159.p1	cladeB_32169.p1
ORTHOMCL566	cladeA_14666.p1	cladeA_14665.p1
ORTHOMCL567	cladeB_27990.p1	cladeB_36942.p1
ORTHOMCL568	cladeA_56836.p1	cladeA_53566.p1
ORTHOMCL5703	cladeD_18578.p1	cladeD_20432.p1
ORTHOMCL570	cladeA_27227.p1	cladeA_27225.p1
ORTHOMCL570	cladeA_27227.p1	cladeA_27224.p1
ORTHOMCL5725	cladeB_7958.p1	cladeB_23976.p1
ORTHOMCL5739	cladeB_18714.p1	cladeB_2632.p1
ORTHOMCL573	cladeA_10660.p1	cladeA_10659.p1
ORTHOMCL576	cladeB_2586.p1	cladeB_22026.p1
ORTHOMCL577	cladeB_21558.p1	cladeB_31723.p1
ORTHOMCL5799	cladeB_24683.p1	cladeB_21168.p1
ORTHOMCL57	cladeA_24914.p1	cladeA_29798.p1
ORTHOMCL57	cladeA_24914.p1	cladeA_29797.p1
ORTHOMCL57	cladeA_24914.p1	cladeA_24913.p2
ORTHOMCL57	cladeB_31326.p1	cladeB_22824.p1
ORTHOMCL57	cladeD_5825.p1	cladeD_5596.p1
ORTHOMCL5807	cladeB_29737.p1	cladeB_28170.p1
ORTHOMCL581	cladeA_1203.p1	cladeA_42790.p1
ORTHOMCL581	cladeA_44393.p1	cladeA_11169.p1
ORTHOMCL5829	cladeB_22629.p1	cladeB_31635.p1
ORTHOMCL582	cladeA_13898.p1	cladeA_13899.p1
ORTHOMCL583	cladeA_56911.p1	cladeA_49852.p1
ORTHOMCL583	cladeA_56911.p1	cladeA_32964.p1
ORTHOMCL5849	cladeB_32188.p1	cladeB_33519.p1
ORTHOMCL5860	cladeB_25815.p1	cladeB_38356.p1
ORTHOMCL5879	cladeB_20592.p2	cladeB_14478.p2
ORTHOMCL587	cladeA_55316.p1	cladeA_1213.p1
ORTHOMCL587	cladeA_55316.p1	cladeA_51688.p1
ORTHOMCL5880	cladeC_8164.p2	cladeC_7079.p1
ORTHOMCL5889	cladeC_25440.p2	cladeC_17645.p2
ORTHOMCL5890	cladeC_26673.p1	cladeC_23353.p2
ORTHOMCL5891	cladeB_45860.p1	cladeB_39823.p1
ORTHOMCL5892	cladeB_45689.p2	cladeB_41265.p1
ORTHOMCL5897	cladeC_14269.p2	cladeC_7606.p1
ORTHOMCL5903	cladeD_16987.p1	cladeD_19504.p1
ORTHOMCL5906	cladeB_10034.p1	cladeB_891.p1
ORTHOMCL5916	cladeB_32917.p2	cladeB_32521.p2
ORTHOMCL5918	cladeB_12897.p1	cladeB_4289.p2
ORTHOMCL5922	cladeB_49533.p1	cladeB_1679.p1
ORTHOMCL5925	cladeC_6593.p1	cladeC_13476.p1
ORTHOMCL592	cladeA_24860.p1	cladeA_24861.p1
ORTHOMCL5933	cladeB_42004.p1	cladeB_8323.p1
ORTHOMCL5941	cladeC_26604.p1	cladeC_19011.p1
ORTHOMCL5943	cladeD_429.p1	cladeD_20646.p1
ORTHOMCL594	cladeA_24927.p1	cladeA_24928.p1
ORTHOMCL5957	cladeB_17906.p1	cladeB_15495.p1
ORTHOMCL5959	cladeB_12215.p1	cladeB_11767.p1
ORTHOMCL595	cladeB_19942.p1	cladeB_30020.p1
ORTHOMCL5960	cladeD_11760.p1	cladeD_2892.p1
ORTHOMCL5961	cladeB_50123.p2	cladeB_46777.p2
ORTHOMCL5963	cladeB_25557.p2	cladeB_11447.p1
ORTHOMCL5964	cladeB_15873.p1	cladeB_21005.p1
ORTHOMCL5969	cladeD_5195.p1	cladeD_23468.p3
ORTHOMCL596	cladeA_20686.p1	cladeA_20687.p1
ORTHOMCL5979	cladeB_35171.p1	cladeB_37890.p1
ORTHOMCL598	cladeA_35744.p1	cladeA_47920.p1
ORTHOMCL5993	cladeB_49848.p1	cladeB_44268.p1
ORTHOMCL5996	cladeC_21835.p1	cladeC_22158.p2
ORTHOMCL5998	cladeD_5793.p1	cladeD_9553.p1
ORTHOMCL59	cladeA_26462.p1	cladeA_26461.p1
ORTHOMCL59	cladeA_26462.p1	cladeA_26459.p1
ORTHOMCL59	cladeA_26460.p1	cladeA_32819.p1
ORTHOMCL6005	cladeD_22256.p1	cladeD_7363.p1
ORTHOMCL6006	cladeC_11413.p1	cladeC_26246.p1
ORTHOMCL600	cladeA_18256.p1	cladeA_1170.p1
ORTHOMCL600	cladeA_18256.p1	cladeA_18257.p1
ORTHOMCL6015	cladeB_38692.p2	cladeB_24226.p1
ORTHOMCL6016	cladeB_5925.p1	cladeB_4411.p1
ORTHOMCL6025	cladeB_23529.p1	cladeB_1742.p1
ORTHOMCL6033	cladeB_41816.p1	cladeB_50778.p2
ORTHOMCL6040	cladeB_27648.p1	cladeB_19657.p1
ORTHOMCL6049	cladeC_20199.p1	cladeC_10832.p1
ORTHOMCL6052	cladeD_11586.p1	cladeD_20398.p1
ORTHOMCL605	cladeA_50821.p1	cladeA_35638.p1
ORTHOMCL6062	cladeD_16278.p2	cladeD_19123.p1
ORTHOMCL6065	cladeB_25306.p1	cladeB_17669.p1
ORTHOMCL606	cladeA_49317.p1	cladeA_26974.p1
ORTHOMCL606	cladeA_49317.p1	cladeA_26973.p1
ORTHOMCL6072	cladeD_11677.p1	cladeD_12482.p1
ORTHOMCL6074	cladeB_26814.p1	cladeB_29784.p1
ORTHOMCL6077	cladeD_16499.p1	cladeD_15174.p1
ORTHOMCL607	cladeA_40439.p2	cladeA_29061.p2
ORTHOMCL6082	cladeB_13218.p1	cladeB_25755.p2
ORTHOMCL6089	cladeD_9025.p1	cladeD_14413.p1
ORTHOMCL6095	cladeB_42525.p1	cladeB_13190.p1
ORTHOMCL60	cladeA_47623.p1	cladeA_41840.p1
ORTHOMCL60	cladeA_41628.p1	cladeA_24546.p1
ORTHOMCL60	cladeA_41628.p1	cladeA_24547.p1
ORTHOMCL60	cladeA_41628.p1	cladeA_35396.p1
ORTHOMCL60	cladeA_41628.p1	cladeA_36474.p1
ORTHOMCL60	cladeA_41628.p1	cladeA_42656.p1
ORTHOMCL60	cladeA_41628.p1	cladeA_34894.p1
ORTHOMCL60	cladeB_17502.p1	cladeB_6521.p1
ORTHOMCL60	cladeB_17502.p1	cladeB_22704.p1
ORTHOMCL610	cladeA_15350.p2	cladeA_15351.p1
ORTHOMCL6111	cladeB_31111.p1	cladeB_31060.p1
ORTHOMCL6115	cladeB_16136.p1	cladeB_34021.p1
ORTHOMCL6119	cladeB_34525.p1	cladeB_16415.p1
ORTHOMCL6123	cladeD_19946.p1	cladeD_20855.p1
ORTHOMCL6132	cladeC_24051.p1	cladeC_20115.p1
ORTHOMCL6146	cladeC_24865.p1	cladeC_12218.p1
ORTHOMCL6150	cladeB_22524.p2	cladeB_24214.p1
ORTHOMCL6160	cladeC_687.p1	cladeC_6718.p2
ORTHOMCL6166	cladeB_644.p1	cladeB_12509.p2
ORTHOMCL6167	cladeD_18239.p3	cladeD_20753.p3
ORTHOMCL6168	cladeB_37353.p1	cladeB_6125.p1
ORTHOMCL616	cladeA_20969.p1	cladeA_20970.p1
ORTHOMCL6171	cladeD_6691.p1	cladeD_18128.p1
ORTHOMCL617	cladeB_27029.p1	cladeB_29744.p1
ORTHOMCL6184	cladeB_44729.p2	cladeB_1427.p1
ORTHOMCL618	cladeA_49260.p1	cladeA_54086.p1
ORTHOMCL6194	cladeD_14412.p4	cladeD_11820.p3
ORTHOMCL61	cladeA_22830.p1	cladeA_22827.p1
ORTHOMCL61	cladeA_22830.p1	cladeA_22826.p1
ORTHOMCL6205	cladeD_6282.p1	cladeD_17295.p1
ORTHOMCL620	cladeA_29594.p1	cladeA_29595.p1
ORTHOMCL6212	cladeB_34316.p1	cladeB_8176.p1
ORTHOMCL6215	cladeC_7879.p1	cladeC_19495.p2
ORTHOMCL621	cladeA_29408.p1	cladeA_29407.p1
ORTHOMCL6227	cladeB_13358.p1	cladeB_50925.p2
ORTHOMCL6229	cladeB_35930.p1	cladeB_36179.p1
ORTHOMCL6231	cladeD_13164.p2	cladeD_4436.p1
ORTHOMCL6238	cladeC_14028.p2	cladeC_9526.p1
ORTHOMCL623	cladeA_46997.p1	cladeA_52425.p1
ORTHOMCL6246	cladeB_44392.p1	cladeB_47110.p1
ORTHOMCL624	cladeA_4267.p1	cladeA_35720.p1
ORTHOMCL6262	cladeC_22103.p1	cladeC_26882.p1
ORTHOMCL6264	cladeD_14480.p2	cladeD_19841.p3
ORTHOMCL6270	cladeD_2957.p1	cladeD_73.p1
ORTHOMCL6278	cladeC_25923.p2	cladeC_2815.p1
ORTHOMCL6280	cladeC_23276.p1	cladeC_7273.p1
ORTHOMCL6284	cladeD_5952.p1	cladeD_9309.p1
ORTHOMCL6286	cladeC_7325.p1	cladeC_11807.p2
ORTHOMCL628	cladeD_11147.p1	cladeD_11131.p1
ORTHOMCL630	cladeA_26833.p1	cladeA_26834.p1
ORTHOMCL6311	cladeC_1313.p2	cladeC_26368.p2
ORTHOMCL6315	cladeD_8414.p1	cladeD_20125.p1
ORTHOMCL6316	cladeD_22316.p1	cladeD_12485.p1
ORTHOMCL631	cladeA_52136.p1	cladeA_38014.p1
ORTHOMCL631	cladeA_52506.p1	cladeA_57383.p1
ORTHOMCL632	cladeA_25006.p1	cladeA_53830.p1
ORTHOMCL632	cladeA_25006.p1	cladeA_25007.p1
ORTHOMCL6330	cladeC_10408.p1	cladeC_13769.p1
ORTHOMCL6333	cladeC_17520.p2	cladeC_3639.p2
ORTHOMCL6335	cladeC_19043.p1	cladeC_11314.p1
ORTHOMCL6338	cladeD_12338.p1	cladeD_20048.p1
ORTHOMCL6340	cladeD_11611.p2	cladeD_17130.p3
ORTHOMCL6341	cladeD_1960.p1	cladeD_4637.p1
ORTHOMCL6342	cladeD_18196.p1	cladeD_13764.p1
ORTHOMCL6344	cladeC_23978.p1	cladeC_16755.p1
ORTHOMCL6347	cladeD_10260.p1	cladeD_16491.p2
ORTHOMCL6349	cladeC_21705.p1	cladeC_18542.p1
ORTHOMCL6350	cladeC_23707.p1	cladeC_20518.p1
ORTHOMCL6354	cladeC_3757.p2	cladeC_6604.p1
ORTHOMCL6355	cladeC_871.p1	cladeC_8358.p1
ORTHOMCL6357	cladeC_5783.p1	cladeC_23569.p1
ORTHOMCL6358	cladeD_16126.p1	cladeD_18947.p1
ORTHOMCL6359	cladeC_20208.p2	cladeC_8536.p2
ORTHOMCL6360	cladeC_10804.p1	cladeC_26890.p3
ORTHOMCL6361	cladeC_4092.p1	cladeC_22724.p1
